step,domain,sector,need,available,gap,satisfaction,priority,labor share,contribution time,stock or capacity,boundary penalty,truth error,democratic quality,activated flows
64,repair,circular industry,0.0,10014147335.424818,0.0,1.0,0.433728,0.051571,2087189737.550525,10014147335.424818,1.0,0.021398,0.637885,96
64,ecology,planetary regeneration,1675349471.952499,7713644432.488515,0.0,1.0,0.594963,0.070665,2846967983.773192,0.0,1.0,0.021398,0.637885,96
64,waste,material difference resolution,818041432.266146,634584088.428501,0.224264,0.775736,0.539423,0.062865,2539257051.427043,183457343.837646,1.0,0.021398,0.637885,96
65,water,primary reproduction,8181758809.773344,611833420.247815,0.92522,0.07478,0.863705,0.097444,3929351665.346515,611833420.247815,1.0,0.021215,0.637887,230
65,food,primary reproduction,8181758809.773344,560653885.537476,0.931475,0.068525,0.862653,0.101093,4088051077.226626,560653885.537476,1.0,0.021215,0.637887,250
65,energy,energy infrastructure,8181758809.773344,426989913.407133,0.947812,0.052188,0.828173,0.094783,3827557489.03007,426989913.407133,1.0,0.021215,0.637887,238
65,shelter,social infrastructure,8181758809.773344,209183179635.55804,0.0,1.0,0.464595,0.054867,2231333849.023289,209183179635.55804,1.0,0.021215,0.637887,192
65,health,care reproduction,1704635675.092292,158578463257.39948,0.0,1.0,0.485595,0.0582,2342123286.727312,158578463257.39948,1.0,0.021215,0.637887,192
65,care,care reproduction,1715421935.615198,160080535301.8779,0.0,1.0,0.4562,0.054344,2208758036.090606,160080535301.8779,1.0,0.021215,0.637887,192
65,education,knowledge reproduction,1403030944.356758,125161898927.79843,0.0,1.0,0.417843,0.049498,2012817382.336411,125161898927.79843,1.0,0.021215,0.637887,192
65,mobility,logistics circulation,1731380881.555492,82148556628.78381,0.0,1.0,0.39311,0.045718,1852354872.975566,82148556628.78381,1.0,0.021215,0.637887,192
65,manufacturing,material transformation,768258893.665731,73008540898.8967,0.0,1.0,0.446213,0.052155,2121042402.719329,73008540898.8967,1.0,0.021215,0.637887,96
65,storage,resilience capacity,1143145961.736321,127859518469.82423,0.0,1.0,0.441647,0.050173,2040721512.382295,127859518469.82423,1.0,0.021215,0.637887,96
65,governance,institutional coordination,583322730.763049,118156069912.11253,0.0,1.0,0.458133,0.052309,2128694151.135146,118156069912.11253,1.0,0.021215,0.637887,192
65,knowledge,knowledge reproduction,522463705.989797,172650030330.35803,0.0,1.0,0.450696,0.051515,2096782020.876386,172650030330.35803,1.0,0.021215,0.637887,192
65,resilience,risk protection,926792755.212371,120127781504.45598,0.0,1.0,0.459442,0.052825,2148438138.851732,120127781504.45598,1.0,0.021215,0.637887,192
65,repair,circular industry,0.0,10184921821.337543,0.0,1.0,0.433844,0.051582,2096086893.050486,10184921821.337543,1.0,0.021215,0.637887,96
65,ecology,planetary regeneration,1669814185.503885,7727623059.865534,0.0,1.0,0.594676,0.070632,2857343114.21514,0.0,1.0,0.021215,0.637887,96
65,waste,material difference resolution,818175880.977334,635065021.517535,0.223804,0.776196,0.539398,0.062861,2549368387.491888,183110859.459799,1.0,0.021215,0.637887,96
66,water,primary reproduction,8183112359.493356,632896668.790737,0.922658,0.077342,0.863416,0.097411,3943745790.523428,632896668.790737,1.0,0.021031,0.63789,230
66,food,primary reproduction,8183112359.493356,575376845.879751,0.929687,0.070313,0.862557,0.101082,4104021942.983118,575376845.879751,1.0,0.021031,0.63789,249
66,energy,energy infrastructure,8183112359.493356,437734097.925118,0.946508,0.053492,0.827814,0.094743,3841165722.312336,437734097.925118,1.0,0.021031,0.63789,240
66,shelter,social infrastructure,8183112359.493356,212701635869.61777,0.0,1.0,0.464705,0.054878,2240845486.199467,212701635869.61777,1.0,0.021031,0.63789,192
66,health,care reproduction,1700767458.157138,161837977054.25452,0.0,1.0,0.48573,0.058213,2351977851.503349,161837977054.25452,1.0,0.021031,0.63789,192
66,care,care reproduction,1715702063.63425,163269907839.97653,0.0,1.0,0.456311,0.054356,2218175239.108589,163269907839.97653,1.0,0.021031,0.63789,192
66,education,knowledge reproduction,1399245093.313165,127628495387.27477,0.0,1.0,0.417954,0.049509,2021450807.030337,127628495387.27477,1.0,0.021031,0.63789,192
66,mobility,logistics circulation,1731663439.994652,83809006415.93863,0.0,1.0,0.393229,0.04573,1860344623.745641,83809006415.93863,1.0,0.021031,0.63789,192
66,manufacturing,material transformation,768734926.563195,74268102952.76056,0.0,1.0,0.44631,0.052165,2130039897.54735,74268102952.76056,1.0,0.021031,0.63789,96
66,storage,resilience capacity,1142410931.383811,130091577776.65982,0.0,1.0,0.441758,0.050184,2049458706.482333,130091577776.65982,1.0,0.021031,0.63789,96
66,governance,institutional coordination,583308959.310374,120319850084.07033,0.0,1.0,0.458244,0.052321,2137803540.661771,120319850084.07033,1.0,0.021031,0.63789,192
66,knowledge,knowledge reproduction,521246052.890287,176065104303.21817,0.0,1.0,0.450806,0.051526,2105736262.41434,176065104303.21817,1.0,0.021031,0.63789,192
66,resilience,risk protection,924901155.021882,122420809790.49463,0.0,1.0,0.459552,0.052836,2157601456.605626,122420809790.49463,1.0,0.021031,0.63789,192
66,repair,circular industry,0.0,10357334090.24408,0.0,1.0,0.433951,0.051593,2105037129.625529,10357334090.24408,1.0,0.021031,0.63789,96
66,ecology,planetary regeneration,1664527867.479889,7741057205.432948,0.0,1.0,0.594384,0.0706,2867785704.848204,0.0,1.0,0.021031,0.63789,96
66,waste,material difference resolution,818311235.949335,635479000.600887,0.223426,0.776574,0.539323,0.062853,2559548497.017786,182832235.348448,1.0,0.021031,0.63789,96
67,water,primary reproduction,8184475873.6656,655775761.297308,0.919876,0.080124,0.862966,0.097363,3957509951.890283,655775761.297308,1.0,0.020844,0.637892,232
67,food,primary reproduction,8184475873.6656,590875182.138749,0.927805,0.072195,0.862395,0.101065,4119792350.932796,590875182.138749,1.0,0.020844,0.637892,252
67,energy,energy infrastructure,8184475873.6656,448454155.62134,0.945207,0.054793,0.827405,0.094699,3854657140.290177,448454155.62134,1.0,0.020844,0.637892,242
67,shelter,social infrastructure,8184475873.6656,216234687332.08316,0.0,1.0,0.464783,0.054887,2250311984.652249,216234687332.08316,1.0,0.020844,0.637892,192
67,health,care reproduction,1696740508.684659,165130050579.10175,0.0,1.0,0.48583,0.058224,2361796250.614029,165130050579.10175,1.0,0.020844,0.637892,192
67,care,care reproduction,1715984312.064195,166485291750.80942,0.0,1.0,0.456389,0.054365,2227546879.701543,166485291750.80942,1.0,0.020844,0.637892,192
67,education,knowledge reproduction,1395547335.331692,130113308375.18106,0.0,1.0,0.418033,0.049518,2030039455.937502,130113308375.18106,1.0,0.020844,0.637892,192
67,mobility,logistics circulation,1731948043.274991,85484287979.20161,0.0,1.0,0.393759,0.045787,1869081886.149586,85484287979.20161,1.0,0.020844,0.637892,192
67,manufacturing,material transformation,769217113.345296,75532853056.84152,0.0,1.0,0.446376,0.052173,2138994961.998267,75532853056.84152,1.0,0.020844,0.637892,96
67,storage,resilience capacity,1141612122.045314,132333035002.50688,0.0,1.0,0.441835,0.050193,2058150825.16077,132333035002.50688,1.0,0.020844,0.637892,96
67,governance,institutional coordination,583299804.199319,122495094424.82161,0.0,1.0,0.458321,0.05233,2146869599.671245,122495094424.82161,1.0,0.020844,0.637892,192
67,knowledge,knowledge reproduction,520055222.000018,179505056342.90976,0.0,1.0,0.450884,0.051535,2114650804.40537,179505056342.90976,1.0,0.020844,0.637892,192
67,resilience,risk protection,922898077.364725,124728463435.52516,0.0,1.0,0.459628,0.052845,2166726085.636115,124728463435.52516,1.0,0.020844,0.637892,192
67,repair,circular industry,0.0,10531441957.012009,0.0,1.0,0.434025,0.051602,2113943451.542051,10531441957.012009,1.0,0.020844,0.637892,96
67,ecology,planetary regeneration,1659331967.885494,7754267020.46455,0.0,1.0,0.594076,0.070568,2878249119.062514,0.0,1.0,0.020844,0.637892,96
67,waste,material difference resolution,818447587.36656,635927756.020311,0.223007,0.776993,0.539248,0.062845,2569660651.05523,182519831.34625,1.0,0.020844,0.637892,96
68,water,primary reproduction,8185850233.726952,677677952.139341,0.917213,0.082787,0.862476,0.097312,3971494822.361593,677677952.139341,1.0,0.020657,0.637894,236
68,food,primary reproduction,8185850233.726952,605360321.999543,0.926048,0.073952,0.862196,0.101046,4135803199.811664,605360321.999543,1.0,0.020657,0.637894,256
68,energy,energy infrastructure,8185850233.726952,458655384.839197,0.94397,0.05603,0.826998,0.094657,3868569519.513371,458655384.839197,1.0,0.020657,0.637894,242
68,shelter,social infrastructure,8185850233.726952,219782808209.61026,0.0,1.0,0.46486,0.054897,2260002532.928732,219782808209.61026,1.0,0.020657,0.637894,192
68,health,care reproduction,1692549033.787066,168455660764.44324,0.0,1.0,0.485929,0.058236,2371853403.27351,168455660764.44324,1.0,0.020657,0.637894,192
68,care,care reproduction,1716268882.753142,169727305329.11624,0.0,1.0,0.456466,0.054374,2237142906.488332,169727305329.11624,1.0,0.020657,0.637894,192
68,education,knowledge reproduction,1391872842.351602,132616682329.35861,0.0,1.0,0.41811,0.049528,2038831730.528244,132616682329.35861,1.0,0.020657,0.637894,192
68,mobility,logistics circulation,1732234907.04173,87174694762.84224,0.0,1.0,0.394281,0.045843,1877978404.100786,87174694762.84224,1.0,0.020657,0.637894,192
68,manufacturing,material transformation,769696127.963671,76802736157.2677,0.0,1.0,0.44644,0.052181,2148164508.981207,76802736157.2677,1.0,0.020657,0.637894,96
68,storage,resilience capacity,1140885372.257459,134584171432.87318,0.0,1.0,0.441911,0.050203,2067049902.024156,134584171432.87318,1.0,0.020657,0.637894,96
68,governance,institutional coordination,583295530.127676,124682113849.6299,0.0,1.0,0.458397,0.052339,2156150896.331556,124682113849.6299,1.0,0.020657,0.637894,192
68,knowledge,knowledge reproduction,518871568.034339,182970227577.7653,0.0,1.0,0.45096,0.051545,2123777255.918648,182970227577.7653,1.0,0.020657,0.637894,192
68,resilience,risk protection,921180857.998055,127050916457.27864,0.0,1.0,0.459703,0.052854,2176071109.524845,127050916457.27864,1.0,0.020657,0.637894,192
68,repair,circular industry,0.0,10707235370.294975,0.0,1.0,0.434098,0.051611,2123062698.063298,10707235370.294975,1.0,0.020657,0.637894,96
68,ecology,planetary regeneration,1654275894.760473,7767178109.324169,0.0,1.0,0.593773,0.070538,2889018384.093086,0.0,1.0,0.020657,0.637894,96
68,waste,material difference resolution,818585023.372695,636404753.614852,0.222555,0.777445,0.539155,0.062837,2579891542.780405,182180269.757843,1.0,0.020657,0.637894,96
69,water,primary reproduction,8187235365.417502,699447100.507496,0.914569,0.085431,0.862073,0.09727,3986306652.800818,699447100.507496,1.0,0.020468,0.637897,238
69,food,primary reproduction,8187235365.417502,620470847.495368,0.924215,0.075785,0.862064,0.101032,4152516205.71207,620470847.495368,1.0,0.020468,0.637897,256
69,energy,energy infrastructure,8187235365.417502,469048912.679102,0.94271,0.05729,0.826622,0.094617,3882918712.873621,469048912.679102,1.0,0.020468,0.637897,246
69,shelter,social infrastructure,8187235365.417502,223346589033.92566,0.0,1.0,0.464944,0.054907,2269912247.654942,223346589033.92566,1.0,0.020468,0.637897,192
69,health,care reproduction,1688263691.900794,171815883028.8917,0.0,1.0,0.486037,0.058248,2382145298.495996,171815883028.8917,1.0,0.020468,0.637897,192
69,care,care reproduction,1716555756.588523,172996614627.5896,0.0,1.0,0.456552,0.054384,2246967640.61488,172996614627.5896,1.0,0.020468,0.637897,192
69,education,knowledge reproduction,1388244844.514492,135139039829.15807,0.0,1.0,0.418197,0.049538,2047833621.799438,135139039829.15807,1.0,0.020468,0.637897,192
69,mobility,logistics circulation,1732524074.35889,88880022567.80638,0.0,1.0,0.394605,0.045877,1886691533.262612,88880022567.80638,1.0,0.020468,0.637897,192
69,manufacturing,material transformation,770167271.43255,78077917828.79872,0.0,1.0,0.446514,0.05219,2157556013.015583,78077917828.79872,1.0,0.020468,0.637897,96
69,storage,resilience capacity,1140146827.968927,136845195540.4446,0.0,1.0,0.441996,0.050213,2076156030.623766,136845195540.4446,1.0,0.020468,0.637897,96
69,governance,institutional coordination,583295251.978214,126881237238.50017,0.0,1.0,0.458483,0.052349,2165652658.141636,126881237238.50017,1.0,0.020468,0.637897,192
69,knowledge,knowledge reproduction,517702123.113615,186461118024.73,0.0,1.0,0.451046,0.051555,2133122029.500588,186461118024.73,1.0,0.020468,0.637897,192
69,resilience,risk protection,919563695.153546,129388478390.31349,0.0,1.0,0.459788,0.052864,2185639764.851597,129388478390.31349,1.0,0.020468,0.637897,192
69,repair,circular industry,0.0,10884712220.360222,0.0,1.0,0.434181,0.05162,2132399906.890969,10884712220.360222,1.0,0.020468,0.637897,96
69,ecology,planetary regeneration,1649630214.912789,7779267941.901937,0.0,1.0,0.59349,0.070508,2900102146.183413,0.0,1.0,0.020468,0.637897,96
69,waste,material difference resolution,818723536.54175,636849996.224916,0.222143,0.777857,0.539059,0.062828,2590352716.606122,181873540.316834,1.0,0.020468,0.637897,96
70,water,primary reproduction,8188631590.97636,723219570.430559,0.91168,0.08832,0.861756,0.097235,4001915103.850247,723219570.430559,1.0,0.020319,0.637899,239
70,food,primary reproduction,8188631590.97636,636678699.293083,0.922248,0.077752,0.861914,0.101017,4169539456.429591,636678699.293083,1.0,0.020319,0.637899,261
70,energy,energy infrastructure,8188631590.97636,481450119.578617,0.941205,0.058795,0.826245,0.094576,3897635771.370439,481450119.578617,1.0,0.020319,0.637899,248
70,shelter,social infrastructure,8188631590.97636,226926453198.2087,0.0,1.0,0.465031,0.054916,2280033779.259026,226926453198.2087,1.0,0.020319,0.637899,192
70,health,care reproduction,1683960059.953373,175211428528.69907,0.0,1.0,0.486148,0.05826,2392655026.025913,175211428528.69907,1.0,0.020319,0.637899,192
70,care,care reproduction,1716844960.894422,176293811477.7522,0.0,1.0,0.456642,0.054394,2257002727.534695,176293811477.7522,1.0,0.020319,0.637899,192
70,education,knowledge reproduction,1384712153.600144,137680762630.31964,0.0,1.0,0.418288,0.049548,2057027986.276215,137680762630.31964,1.0,0.020319,0.637899,192
70,mobility,logistics circulation,1732815562.474992,90600319985.26695,0.0,1.0,0.39484,0.045903,1895408921.710482,90600319985.26695,1.0,0.020319,0.637899,192
70,manufacturing,material transformation,770627957.837299,79358538639.55443,0.0,1.0,0.446592,0.052198,2167150660.349199,79358538639.55443,1.0,0.020319,0.637899,96
70,storage,resilience capacity,1139296162.803807,139116378168.88226,0.0,1.0,0.442084,0.050222,2085457702.320274,139116378168.88226,1.0,0.020319,0.637899,96
70,governance,institutional coordination,583299163.767025,129092787997.57173,0.0,1.0,0.458572,0.052359,2175359155.640913,129092787997.57173,1.0,0.020319,0.637899,192
70,knowledge,knowledge reproduction,516561683.861323,189978109473.6445,0.0,1.0,0.451136,0.051565,2142669536.733645,189978109473.6445,1.0,0.020319,0.637899,192
70,resilience,risk protection,917789644.557328,131741664093.0573,0.0,1.0,0.459877,0.052874,2195417436.075292,131741664093.0573,1.0,0.020319,0.637899,192
70,repair,circular industry,0.0,11063916337.713953,0.0,1.0,0.434268,0.05163,2141937565.631962,11063916337.713953,1.0,0.020319,0.637899,96
70,ecology,planetary regeneration,1645031700.900287,7791250361.581594,0.0,1.0,0.593238,0.070482,2911552886.870663,0.0,1.0,0.020319,0.637899,96
70,waste,material difference resolution,818863159.097636,637298503.574793,0.221728,0.778272,0.538982,0.06282,2601100311.671379,181564655.522843,1.0,0.020319,0.637899,96
71,water,primary reproduction,8190040727.353778,748752437.796198,0.908578,0.091422,0.861386,0.097194,4017744201.836764,748752437.796198,1.0,0.020201,0.637902,244
71,food,primary reproduction,8190040727.353778,652903188.362212,0.920281,0.079719,0.861742,0.100999,4186870362.833921,652903188.362212,1.0,0.020201,0.637902,261
71,energy,energy infrastructure,8190040727.353778,493645609.363374,0.939726,0.060274,0.825803,0.09453,3912392953.720372,493645609.363374,1.0,0.020201,0.637902,251
71,shelter,social infrastructure,8190040727.353778,230522908394.91714,0.0,1.0,0.465131,0.054928,2290432465.835325,230522908394.91714,1.0,0.020201,0.637902,192
71,health,care reproduction,1679528851.747082,178642893303.35886,0.0,1.0,0.486268,0.058273,2403448492.606801,178642893303.35886,1.0,0.020201,0.637902,192
71,care,care reproduction,1717136860.281861,179619621157.57886,0.0,1.0,0.456745,0.054406,2267313835.140472,179619621157.57886,1.0,0.020201,0.637902,192
71,education,knowledge reproduction,1381213591.876438,140242308512.93405,0.0,1.0,0.418391,0.049559,2066478032.100208,140242308512.93405,1.0,0.020201,0.637902,192
71,mobility,logistics circulation,1733109767.881761,92335853794.3519,0.0,1.0,0.395044,0.045925,1904285097.09742,92335853794.3519,1.0,0.020201,0.637902,192
71,manufacturing,material transformation,771067303.513856,80644773346.41264,0.0,1.0,0.446683,0.052209,2177012471.865041,80644773346.41264,1.0,0.020201,0.637902,96
71,storage,resilience capacity,1138440558.425159,141398063157.50925,0.0,1.0,0.442185,0.050234,2095019841.202873,141398063157.50925,1.0,0.020201,0.637902,96
71,governance,institutional coordination,583306416.956013,131317094681.30472,0.0,1.0,0.458674,0.052371,2185328938.449653,131317094681.30472,1.0,0.020201,0.637902,192
71,knowledge,knowledge reproduction,515431723.827197,193521488166.7691,0.0,1.0,0.451238,0.051577,2152482659.591122,193521488166.7691,1.0,0.020201,0.637902,192
71,resilience,risk protection,915922152.410699,134111011921.1059,0.0,1.0,0.459979,0.052885,2205466651.757815,134111011921.1059,1.0,0.020201,0.637902,192
71,repair,circular industry,0.0,11244899440.439783,0.0,1.0,0.434367,0.051641,2151739634.078366,11244899440.439783,1.0,0.020201,0.637902,96
71,ecology,planetary regeneration,1640551819.745425,7803002263.17591,0.0,1.0,0.593001,0.070457,2923344492.984694,0.0,1.0,0.020201,0.637902,96
71,waste,material difference resolution,819004072.735378,637845417.484682,0.221194,0.778806,0.538916,0.062813,2612168764.899951,181158655.250696,1.0,0.020201,0.637902,96
72,water,primary reproduction,8191463321.920781,773006896.430463,0.905633,0.094367,0.860997,0.097151,4033922239.56032,773006896.430463,1.0,0.020171,0.637904,245
72,food,primary reproduction,8191463321.920781,673188942.147852,0.917818,0.082182,0.861612,0.100987,4204706195.734532,673188942.147852,1.0,0.020171,0.637904,261
72,energy,energy infrastructure,8191463321.920781,505772710.7574,0.938256,0.061744,0.825369,0.094485,3927529613.674158,505772710.7574,1.0,0.020171,0.637904,254
72,shelter,social infrastructure,8191463321.920781,234136129410.29318,0.0,1.0,0.465227,0.054939,2300965359.158497,234136129410.29318,1.0,0.020171,0.637904,192
72,health,care reproduction,1674951107.506828,182110702769.48495,0.0,1.0,0.486383,0.058286,2414415818.710551,182110702769.48495,1.0,0.020171,0.637904,192
72,care,care reproduction,1717431595.27124,182974423013.78775,0.0,1.0,0.456843,0.054417,2277762590.22496,182974423013.78775,1.0,0.020171,0.637904,192
72,education,knowledge reproduction,1377735171.152696,142823821170.14972,0.0,1.0,0.41849,0.049571,2076049957.539506,142823821170.14972,1.0,0.020171,0.637904,192
72,mobility,logistics circulation,1733406788.441458,94086730106.18738,0.0,1.0,0.395225,0.045944,1913241843.585167,94086730106.18738,1.0,0.020171,0.637904,192
72,manufacturing,material transformation,771502402.822219,81936673361.04854,0.0,1.0,0.446771,0.052219,2187003723.348801,81936673361.04854,1.0,0.020171,0.637904,96
72,storage,resilience capacity,1137578926.371884,143690385133.17578,0.0,1.0,0.442282,0.050245,2104704984.565659,143690385133.17578,1.0,0.020171,0.637904,96
72,governance,institutional coordination,583331675.230569,133554264091.64738,0.0,1.0,0.458771,0.052382,2195425181.621347,133554264091.64738,1.0,0.020171,0.637904,192
72,knowledge,knowledge reproduction,514308011.254739,197091431910.17944,0.0,1.0,0.451336,0.051588,2162417523.791233,197091431910.17944,1.0,0.020171,0.637904,192
72,resilience,risk protection,913388807.427686,136497148518.30753,0.0,1.0,0.460076,0.052897,2215647333.465956,136497148518.30753,1.0,0.020171,0.637904,192
72,repair,circular industry,0.0,11427585422.323639,0.0,1.0,0.434462,0.051652,2161671467.068916,11427585422.323639,1.0,0.020171,0.637904,96
72,ecology,planetary regeneration,1636333214.663298,7814185027.684311,0.0,1.0,0.592769,0.070434,2935357897.121646,0.0,1.0,0.020171,0.637904,96
72,waste,material difference resolution,819146332.192078,638384386.740479,0.220671,0.779329,0.538799,0.062802,2623257868.281411,180761945.451598,1.0,0.020171,0.637904,96
73,water,primary reproduction,8192899622.628803,802309884.924538,0.902073,0.097927,0.86066,0.097118,4050875950.122109,802309884.924538,1.0,0.020161,0.637907,246
73,food,primary reproduction,8192899622.628803,695643985.009072,0.915092,0.084908,0.861399,0.100967,4222605672.989748,695643985.009072,1.0,0.020161,0.637907,262
73,energy,energy infrastructure,8192899622.628803,518484252.560782,0.936715,0.063285,0.824942,0.094441,3943107074.349003,518484252.560782,1.0,0.020161,0.637907,256
73,shelter,social infrastructure,8192899622.628803,237766309951.8762,0.0,1.0,0.46532,0.05495,2311712849.494685,237766309951.8762,1.0,0.020161,0.637907,192
73,health,care reproduction,1670429437.017487,185615221208.7832,0.0,1.0,0.486489,0.058299,2425661394.250024,185615221208.7832,1.0,0.020161,0.637907,192
73,care,care reproduction,1717729404.684492,186358648805.64914,0.0,1.0,0.45694,0.054429,2288428931.45951,186358648805.64914,1.0,0.020161,0.637907,192
73,education,knowledge reproduction,1374291933.018281,145425517061.99936,0.0,1.0,0.418587,0.049582,2085818404.580863,145425517061.99936,1.0,0.020161,0.637907,192
73,mobility,logistics circulation,1733706489.610285,95853228117.88312,0.0,1.0,0.395379,0.045962,1922357815.271305,95853228117.88312,1.0,0.020161,0.637907,192
73,manufacturing,material transformation,771913065.954231,83234343068.51682,0.0,1.0,0.446857,0.052229,2197202005.243356,83234343068.51682,1.0,0.020161,0.637907,96
73,storage,resilience capacity,1136767944.476656,145993549860.25903,0.0,1.0,0.442377,0.050256,2114584561.557811,145993549860.25903,1.0,0.020161,0.637907,96
73,governance,institutional coordination,583357996.319763,135804411440.93907,0.0,1.0,0.458866,0.052393,2205722535.298518,135804411440.93907,1.0,0.020161,0.637907,192
73,knowledge,knowledge reproduction,513195522.763111,200688306608.66144,0.0,1.0,0.451432,0.051599,2172549295.53663,200688306608.66144,1.0,0.020161,0.637907,192
73,resilience,risk protection,910704144.389567,138900361904.4168,0.0,1.0,0.460171,0.052908,2226035528.613101,138900361904.4168,1.0,0.020161,0.637907,192
73,repair,circular industry,0.0,11612017393.207676,0.0,1.0,0.434555,0.051663,2171811393.117997,11612017393.207676,1.0,0.020161,0.637907,96
73,ecology,planetary regeneration,1632257470.3863,7825105684.925331,0.0,1.0,0.592552,0.070412,2947711657.532581,0.0,1.0,0.020161,0.637907,96
73,waste,material difference resolution,819289962.262879,638936392.4712,0.220134,0.779866,0.538684,0.062791,2634797926.427593,180353569.79168,1.0,0.020161,0.637907,96
74,water,primary reproduction,8194350997.937697,830635096.758109,0.898633,0.101367,0.860172,0.097068,4066907122.70277,830635096.758109,1.0,0.020151,0.637909,248
74,food,primary reproduction,8194350997.937697,717332257.687671,0.91246,0.08754,0.861159,0.100944,4240368778.430049,717332257.687671,1.0,0.020151,0.637909,264
74,energy,energy infrastructure,8194350997.937697,529565953.276066,0.935374,0.064626,0.824502,0.094397,3958614829.180788,529565953.276066,1.0,0.020151,0.637909,258
74,shelter,social infrastructure,8194350997.937697,241413810758.67667,0.0,1.0,0.465424,0.054963,2322507463.047025,241413810758.67667,1.0,0.020151,0.637909,192
74,health,care reproduction,1665749606.159178,189156445743.73364,0.0,1.0,0.486594,0.058312,2436964063.617138,189156445743.73364,1.0,0.020151,0.637909,192
74,care,care reproduction,1718030459.519712,189772506302.06027,0.0,1.0,0.457046,0.054442,2299140675.700226,189772506302.06027,1.0,0.020151,0.637909,192
74,education,knowledge reproduction,1370873972.195788,148047524199.57162,0.0,1.0,0.418693,0.049595,2095633379.037109,148047524199.57162,1.0,0.020151,0.637909,192
74,mobility,logistics circulation,1734009426.497814,97635384913.21452,0.0,1.0,0.395502,0.045977,1931467755.874931,97635384913.21452,1.0,0.020151,0.637909,192
74,manufacturing,material transformation,772304286.320255,84537828122.94421,0.0,1.0,0.446954,0.052241,2207447873.573225,84537828122.94421,1.0,0.020151,0.637909,96
74,storage,resilience capacity,1136174849.118394,148307675287.77493,0.0,1.0,0.442483,0.050269,2124511925.816574,148307675287.77493,1.0,0.020151,0.637909,96
74,governance,institutional coordination,583384811.680899,138067661692.5089,0.0,1.0,0.458972,0.052406,2216066323.96812,138067661692.5089,1.0,0.020151,0.637909,192
74,knowledge,knowledge reproduction,512090839.868587,204312266101.6695,0.0,1.0,0.451538,0.051612,2182727087.85816,204312266101.6695,1.0,0.020151,0.637909,192
74,resilience,risk protection,908576991.631337,141320381711.50458,0.0,1.0,0.460277,0.052921,2236468845.42587,141320381711.50458,1.0,0.020151,0.637909,192
74,repair,circular industry,0.0,11798206514.95761,0.0,1.0,0.434658,0.051676,2181996694.955517,11798206514.95761,1.0,0.020151,0.637909,96
74,ecology,planetary regeneration,1628383934.960439,7835722083.68249,0.0,1.0,0.592355,0.070394,2960142878.070371,0.0,1.0,0.020151,0.637909,96
74,waste,material difference resolution,819435099.79377,639564713.078888,0.219505,0.780495,0.538573,0.062782,2646655763.997184,179870386.714882,1.0,0.020151,0.637909,96
75,water,primary reproduction,8195816284.419748,859169790.342152,0.89517,0.10483,0.859747,0.097025,4083460176.445442,859169790.342152,1.0,0.020141,0.637911,250
75,food,primary reproduction,8195816284.419748,736202430.105982,0.910173,0.089827,0.860957,0.100926,4258704248.856044,736202430.105982,1.0,0.020141,0.637911,268
75,energy,energy infrastructure,8195816284.419748,541146461.805375,0.933973,0.066027,0.824121,0.094359,3974752321.625818,541146461.805375,1.0,0.020141,0.637911,260
75,shelter,social infrastructure,8195816284.419748,245078937334.0288,0.0,1.0,0.46552,0.054975,2333483339.294104,245078937334.0288,1.0,0.020141,0.637911,192
75,health,care reproduction,1660995384.944426,192735118582.86688,0.0,1.0,0.486688,0.058324,2448452872.178976,192735118582.86688,1.0,0.020141,0.637911,192
75,care,care reproduction,1718334432.737574,193216440576.767,0.0,1.0,0.457146,0.054454,2310032483.594758,193216440576.767,1.0,0.020141,0.637911,192
75,education,knowledge reproduction,1367501792.093017,150690094646.93042,0.0,1.0,0.418793,0.049608,2105607121.780531,150690094646.93042,1.0,0.020141,0.637911,192
75,mobility,logistics circulation,1734315356.156721,99433332999.48178,0.0,1.0,0.395579,0.045986,1940657458.710926,99433332999.48178,1.0,0.020141,0.637911,192
75,manufacturing,material transformation,772726991.238013,85847227635.60359,0.0,1.0,0.447045,0.052253,2217866457.955781,85847227635.60359,1.0,0.020141,0.637911,96
75,storage,resilience capacity,1135731138.880685,150632971145.68912,0.0,1.0,0.442581,0.050281,2134602629.572205,150632971145.68912,1.0,0.020141,0.637911,96
75,governance,institutional coordination,583413998.418828,140344238764.3562,0.0,1.0,0.45907,0.052419,2226577898.208232,140344238764.3562,1.0,0.020141,0.637911,192
75,knowledge,knowledge reproduction,511000184.94564,207963654637.17267,0.0,1.0,0.451636,0.051625,2193071729.902261,207963654637.17267,1.0,0.020141,0.637911,192
75,resilience,risk protection,906708214.414357,143757276468.7611,0.0,1.0,0.460375,0.052934,2247075318.496708,143757276468.7611,1.0,0.020141,0.637911,192
75,repair,circular industry,0.0,11986105899.459671,0.0,1.0,0.434754,0.051688,2192350314.04712,11986105899.459671,1.0,0.020141,0.637911,96
75,ecology,planetary regeneration,1624676430.521978,7845962298.091506,0.0,1.0,0.592165,0.070376,2972863211.05143,0.0,1.0,0.020141,0.637911,96
75,waste,material difference resolution,819581628.441975,640089795.505292,0.219004,0.780996,0.538418,0.062768,2658180664.915571,179491832.936683,1.0,0.020141,0.637911,96
76,water,primary reproduction,8197295288.434361,883849649.909422,0.892178,0.107822,0.859362,0.096985,4100081355.192836,883849649.909422,1.0,0.020131,0.637914,252
