agent_id,agent_name,agent_intent,agent_region,omk_id,amount,issuer,unit,operation_family,type_from,type_to,proof_quality,causal_share,source,region,step,reversible,delta_agency,delta_freedom_from_harm,delta_truth,delta_causal_integrity,delta_norm_alignment,delta_hierarchy_legitimacy,delta_behavior_cooperation,delta_repair_capacity,delta_help_potential,delta_resource_resilience,delta_material_output,delta_liquidity,delta_fairness,delta_consent_quality,delta_reversibility
A033,Neutral_trader_033,neutral,R02,12607,4.421749895712917,GMOE-MINT,REPAIR,repair_harm,damage,effect,0.7817599343970648,0.7301858381440808,realized,R00,12,0,0.8867510652081266,3.6008236644677294,0.2514205244759261,0.0,0.0,0.0,0.0,1.9437894205307467,0.6914052840152607,0.0,0.0,0.0,0.7177695583444844,0.0,0.589385006772629
A033,Neutral_trader_033,neutral,R02,3148,3.89459598649962,GMOE-MINT,INS,insurance_underwrite,damage,money,0.8629268323052491,0.8309541821760998,realized,R02,18,1,0.0,1.2345170995433563,0.0,0.0,0.0,0.0,0.0,1.1151036054326078,0.0,0.9454220607190553,0.0,0.0,0.7579108952887879,0.0,1.0382315963742896
A033,Neutral_trader_033,neutral,R02,7409,3.892832326098224,CAUSAL-SETTLEMENT,CAUSE,causal_intervention,causality,effect,0.88,0.8532959340669212,causal_certificate,R02,34,0,0.0,0.0,0.7,1.4945605703970202,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
A033,Neutral_trader_033,neutral,R02,4019,3.8071455214976866,GMOE-MINT,OMK,restore_agency,damage,agency,0.8768670561877904,0.83318113798596,realized,R01,21,0,0.43212303973365634,0.4145397599040564,0.21883308251600062,0.0,0.0,0.0,0.0,0.8699706013570705,1.2853051615130207,0.0,0.0,0.0,0.6673058258130695,0.410272312842367,0.2737376240075631
A033,Neutral_trader_033,neutral,R02,1861,3.6032139986804155,GMOE-MINT,OMK,restore_agency,damage,agency,0.7616795192140959,0.7106973792599773,realized,R02,12,0,1.979722916287314,0.5479398162638845,0.13885741935708612,0.0,0.0,0.0,0.0,0.696984195394871,0.7851557235661326,0.0,0.0,0.0,0.4519682148594113,0.2839151410346087,0.17647497898074466
A033,Neutral_trader_033,neutral,R02,3104,3.558076739180613,GMOE-MINT,NORM,norm_reform,norm,behavior,0.8442616808525247,0.7919271843391049,realized,R04,18,1,0.0998841706762397,0.0,0.0,0.0,3.0218851470884336,1.1121672189102862,0.6964302902178603,0.0,0.0,0.0,0.0,0.0,0.8122290973955612,0.3542656685574041,0.0
A033,Neutral_trader_033,neutral,R02,2881,3.465731814171805,GMOE-MINT,OMK,restore_agency,damage,agency,0.7714728587653408,0.706574111165374,realized,R02,17,0,0.062233174591707435,1.0680416489471003,0.23851671136405647,0.0,0.0,0.0,0.0,1.103688479377457,1.306756855636908,0.0,0.0,0.0,0.8287281485151369,0.5155177949614039,0.37158694403649845
A033,Neutral_trader_033,neutral,R02,2478,3.1985571971464473,GMOE-MINT,TRUTH,truth_audit,truth,money,0.7918837402236009,0.753256010610726,realized,R02,15,1,0.0,0.0,2.821454822124892,0.8069049056981662,0.48544836618842685,0.318581457865743,0.0,0.0,0.0,0.0,0.0,0.0,0.27955452081783977,0.0,0.0
A033,Neutral_trader_033,neutral,R02,3288,3.108581135381989,GMOE-MINT,OMK,restore_agency,damage,agency,0.7768410087834178,0.7084271858102088,realized,R03,19,0,0.0015607015244916056,0.8949655833493586,0.2102705800082864,0.0,0.0,0.0,0.0,1.0391577484762753,1.3551082039096474,0.0,0.0,0.0,0.7194586685318459,0.43360093804887795,0.3034153229536877
A033,Neutral_trader_033,neutral,R02,13230,3.0943028721709456,GMOE-MINT,NORM,norm_reform,norm,behavior,0.8333860605802568,0.7678419896994374,realized,R01,52,1,1.0334133548894897e-12,0.0,0.0,0.0,3.519249214433902,1.1340359931897783,0.7827788488214945,0.0,0.0,0.0,0.0,0.0,6.687498345172571e-06,0.45508109534024105,0.0
A033,Neutral_trader_033,neutral,R02,1447,3.092643848002213,GMOE-MINT,CAUSE,causal_intervention,causality,effect,0.792859238359924,0.7598769183914986,realized,R04,10,0,0.0,0.0,0.4584042679971466,2.240677350180137,0.0,0.0,0.0,0.0,1.2105922839411865,0.8618966359177637,0.9054802719749604,0.0,0.0,0.0,0.23298197476902288
A034,Neutral_trader_034,neutral,R04,8921,0.35163486106837744,GMOE-MINT,BEHAV,voluntary_behavior_contract,behavior,money,0.7143299404001516,0.6561233235733549,realized,R04,39,1,1.483613232267089e-13,0.0,0.0,0.0,1.7115130146407863e-05,0.0,0.00019836539705806898,0.0,0.0,5.115907697472721e-15,0.0,0.0,6.139089236967266e-14,0.6128349966653812,0.0
A034,Neutral_trader_034,neutral,R04,8253,0.34532049843579443,GMOE-MINT,BRIDGE,interregional_bridge,ledger,ledger,0.7874626799164102,0.7414949702732777,realized,R01,36,0,0.0,0.0,0.13999901380336635,0.1632481036643353,0.0,0.0,0.0,0.0,0.0,0.11902404880193113,0.0,0.42500397835141285,0.0,0.0,0.07786201391738673
A034,Neutral_trader_034,neutral,R04,7360,0.2848755572894053,GMOE-MINT,NORM,norm_reform,norm,behavior,0.754704688806098,0.7221424124006026,realized,R03,34,1,2.9621105568367056e-12,0.0,0.0,0.0,2.570538231725247,1.0273516856379017,0.6221631658121686,0.0,0.0,0.0,0.0,0.0,1.8177022792542629e-06,0.37190914716453183,0.0
A034,Neutral_trader_034,neutral,R04,31861,0.2383797163574466,GMOE-MINT,REPAIR,repair_harm,damage,effect,0.8413593846111076,0.7885786496226054,realized,R04,33,0,2.757499828476284e-09,3.250755185035814e-09,5.115907697472721e-14,0.0,0.0,0.0,0.0,6.785846431967001e-07,3.7802225273253495e-06,0.0,0.0,0.0,1.602814904799743e-08,0.0,0.5276374946212042
A034,Neutral_trader_034,neutral,R04,10592,0.16701539097772367,GMOE-MINT,BRIDGE,interregional_bridge,ledger,ledger,0.7862576570941976,0.7234310689921993,realized,R00,43,0,0.0,0.0,5.115907697472721e-15,0.133632796998526,0.0,0.0,0.0,0.0,0.0,5.115907697472721e-15,0.0,0.42746574970677903,0.0,0.0,0.06443326583727119
A034,Neutral_trader_034,neutral,R04,11625,0.1341523579743679,GMOE-MINT,OMK,fair_exchange,money,money,0.833992080896066,0.7834657818491311,realized,R01,47,1,0.0,0.0,0.12089327058901192,0.0,0.0,0.0,0.40008569786364134,0.0,0.0,0.0,0.0,1.8965528740366666,0.0009063250292598467,0.48014444548882385,0.0
A034,Neutral_trader_034,neutral,R04,9666,0.10182775823404291,GMOE-MINT,BEHAV,voluntary_behavior_contract,behavior,money,0.8172712850963463,0.7436462847023936,realized,R02,41,1,5.115907697472721e-15,0.0,0.0,0.0,0.00021505653464373608,0.0,2.3217295769768498e-05,0.0,0.0,7.674286166547972e-09,0.0,0.0,5.115907697472721e-15,0.9854057190581144,0.0
A034,Neutral_trader_034,neutral,R04,16549,0.1016511450330585,GMOE-MINT,TRUTH,education,truth,agency,0.7949055187349467,0.7265507430850089,realized,R01,63,0,3.069544618483633e-14,0.0,8.175390326186971e-05,0.0,0.0,0.0,0.7399242028693861,0.0,3.3483019007007896e-06,0.0,0.0,0.0,8.27872042918898e-09,0.6435260660245375,0.0
A034,Neutral_trader_034,neutral,R04,11618,0.0788590517084262,GMOE-MINT,TRUTH,truth_audit,truth,money,0.8125979135120653,0.748493506829682,realized,R04,47,1,0.0,0.0,5.115907697472721e-15,1.0804797057062387e-11,8.678400718054036e-09,0.17150073697738827,0.0,0.0,0.0,0.0,0.0,0.0,5.115907697472721e-15,0.0,0.0
A034,Neutral_trader_034,neutral,R04,10654,0.07301995826504785,GMOE-MINT,REPAIR,infrastructure_maintenance,effect,resource,0.6587568940565398,0.6105026802590504,realized,R04,44,0,0.0,4.604316927725449e-14,0.0,0.0,0.0,0.0,0.0,9.684413271315862e-12,0.0,5.115907697472721e-15,5.115907697472721e-15,0.0,0.0,0.0,0.25217169391661653
A034,Neutral_trader_034,neutral,R04,13544,0.06326188219298705,GMOE-MINT,REPAIR,repair_harm,damage,effect,0.8508113292311373,0.8116175412087705,realized,R04,53,0,5.115907697472721e-15,0.04558209643754992,5.115907697472721e-15,0.0,0.0,0.0,0.0,0.008850055418287183,2.5067947717616335e-13,0.0,0.0,0.0,5.115907697472721e-15,0.0,0.011848072765640153
A034,Neutral_trader_034,neutral,R04,8256,0.047961180338304786,GMOE-MINT,BRIDGE,interregional_bridge,ledger,ledger,0.7874626799164102,0.7414949702732777,realized,R01,36,0,0.0,0.0,0.13999901380336635,0.1632481036643353,0.0,0.0,0.0,0.0,0.0,0.11902404880193113,0.0,0.42500397835141285,0.0,0.0,0.07786201391738673
A034,Neutral_trader_034,neutral,R04,9658,0.03626335190122772,GMOE-MINT,TRUTH,education,truth,agency,0.941447323255816,0.8924908794715273,realized,R02,41,0,5.115907697472721e-15,0.0,5.115907697472721e-15,0.0,0.0,0.0,3.6277024638025064e-05,0.0,2.699664491956355e-11,0.0,0.0,0.0,5.115907697472721e-15,0.2538553706628495,0.0
A034,Neutral_trader_034,neutral,R04,50322,0.028481962101251382,GMOE-MINT,CAUSE,causal_intervention,causality,effect,0.879565785776091,0.8375397693252976,realized,R02,159,0,0.0,0.0,5.115907697472721e-15,0.00037364633035224414,0.0,0.0,0.0,0.0,1.0231815394945442e-14,0.3226322014541546,6.146235443793557e-07,0.0,0.0,0.0,0.0795878387877525
A034,Neutral_trader_034,neutral,R04,20806,0.02686061958309395,GMOE-MINT,OMK,fair_exchange,money,money,0.6853355476353565,0.5873625179524387,realized,R01,77,1,0.0,0.0,3.0587500532419655e-10,0.0,0.0,0.0,0.15532975564907098,0.0,0.0,0.0,0.0,0.5240986758770259,4.5019987737759947e-13,0.20238015936245793,0.0
A034,Neutral_trader_034,neutral,R04,10595,0.023196582080239402,GMOE-MINT,BRIDGE,interregional_bridge,ledger,ledger,0.7862576570941976,0.7234310689921993,realized,R00,43,0,0.0,0.0,5.115907697472721e-15,0.133632796998526,0.0,0.0,0.0,0.0,0.0,5.115907697472721e-15,0.0,0.42746574970677903,0.0,0.0,0.06443326583727119
A034,Neutral_trader_034,neutral,R04,10982,0.02310209704655479,GMOE-MINT,OMK,restore_agency,damage,agency,0.8404561207406094,0.7988611445562243,realized,R02,45,0,5.115907697472721e-15,3.9033864140947116e-10,5.115907697472721e-15,0.0,0.0,0.0,0.0,9.642093971251597e-08,1.1868905858136713e-12,0.0,0.0,0.0,5.115907697472721e-15,0.03929946154076958,0.2772752366295395
A034,Neutral_trader_034,neutral,R04,32110,0.01772321137097749,genesis,OMK,genesis_certified_past_improvement,history,money,1.0,1.0,genesis,R02,0,1,0.7,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
A034,Neutral_trader_034,neutral,R04,32466,0.01772321137097749,genesis,OMK,genesis_certified_past_improvement,history,money,1.0,1.0,genesis,R02,0,1,0.7,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
A034,Neutral_trader_034,neutral,R04,33906,0.017668506639677367,genesis,OMK,genesis_certified_past_improvement,history,money,1.0,1.0,genesis,R03,0,1,0.7,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
A035,Neutral_healer_035,neutral,R03,7297,0.7920924691190414,TRUTH-SETTLEMENT,TRUTH,truth_audit,truth,money,0.95,0.8,truth_certificate,R03,19,1,0.0,0.0,1.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
A035,Neutral_healer_035,neutral,R03,9313,0.6574330842731815,GMOE-MINT,NORM,norm_reform,norm,behavior,0.7308301864292066,0.6891197498856734,realized,R03,40,1,5.115907697472721e-15,0.0,0.0,0.0,0.06047117183419175,0.8918108687617535,0.6170821261150655,0.0,0.0,0.0,0.0,0.0,1.5463342606381046e-10,0.14807347671298543,0.0
A035,Neutral_healer_035,neutral,R03,5592,0.5624703938852333,GMOE-MINT,STOCK,produce_goods,effect,money,0.7867706384944357,0.734703720747567,realized,R03,18,1,0.003810306456273338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5291210044672142,1.1676755593092734,0.019860645674964983,0.5402071501411542,0.0,0.0,0.0
A035,Neutral_healer_035,neutral,R03,8023,0.5185443490609555,GMOE-MINT,REPAIR,infrastructure_maintenance,effect,resource,0.7282727100370513,0.6519754782694736,realized,R03,36,0,0.0,0.00015451352566060448,0.0,0.0,0.0,0.0,0.0,0.8004482561910385,0.0,0.000115539427175122,1.081316402178345e-06,0.0,0.0,0.0,0.35569134173116246
A035,Neutral_healer_035,neutral,R03,6512,0.4759371636014063,GMOE-MINT,OMK,fair_exchange,money,money,0.7821899505863141,0.7351460826031593,realized,R03,31,1,0.0,0.0,3.173794027588883e-08,0.0,0.0,0.0,0.28036728022789026,0.0,0.0,0.0,0.0,1.0860738925686495,0.00015766054095024627,0.3040295356591137,0.0
A035,Neutral_healer_035,neutral,R03,6215,0.45721764765614864,GMOE-MINT,REPAIR,infrastructure_maintenance,effect,resource,0.7215973850262373,0.6725208751579138,realized,R03,30,0,0.0,0.03271951175741776,0.0,0.0,0.0,0.0,0.0,0.6701976958557981,0.0,0.010021447836195988,1.5735224630475385e-05,0.0,0.0,0.0,0.25361452887516384
A035,Neutral_healer_035,neutral,R03,7003,0.4324198531553869,TRUTH-SETTLEMENT,TRUTH,truth_audit,truth,money,0.95,0.8,truth_certificate,R03,19,1,0.0,0.0,1.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
A035,Neutral_healer_035,neutral,R03,5593,0.27179923544066553,GMOE-MINT,STOCK,produce_goods,effect,money,0.7867706384944357,0.734703720747567,realized,R03,18,1,0.003810306456273338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5291210044672142,1.1676755593092734,0.019860645674964983,0.5402071501411542,0.0,0.0,0.0
A035,Neutral_healer_035,neutral,R03,11294,0.2524090612650857,GMOE-MINT,NORM,norm_reform,norm,behavior,0.7527524944478862,0.6911395415636021,realized,R03,46,1,5.115907697472721e-15,0.0,0.0,0.0,0.010145379116353865,0.6030561815507309,0.027139558918248097,0.0,0.0,0.0,0.0,0.0,1.1408474165364169e-12,0.00266745461818914,0.0
A035,Neutral_healer_035,neutral,R03,28345,0.2133674749144091,GMOE-MINT,NORM,norm_reform,norm,behavior,0.7989035375431679,0.7464002670551666,realized,R01,99,1,5.115907697472721e-15,0.0,0.0,0.0,1.8078488565726265,0.5834424234115844,0.5006931595656559,0.0,0.0,0.0,0.0,0.0,5.115907697472721e-15,0.25642037082448227,0.0
A035,Neutral_healer_035,neutral,R03,31516,0.2112237238052943,GMOE-MINT,HIER,hierarchy_inversion_repair,hierarchy,hierarchy,0.7799695098665883,0.7225060094704233,realized,R01,108,1,5.115907697472721e-15,0.0,5.115907697472721e-15,0.0,0.5498517559087078,2.3878307855234655,0.0,0.0,0.0,0.0,0.0,0.0,5.115907697472721e-15,0.3503563670650394,0.01304965893918677
A035,Neutral_healer_035,neutral,R03,14172,0.1790035906361784,GMOE-MINT,REPAIR,repair_harm,damage,effect,0.8667993131783616,0.8118459205395206,realized,R03,55,0,5.115907697472721e-15,9.698737812868785e-11,5.115907697472721e-15,0.0,0.0,0.0,0.0,1.1945652761369273e-06,2.2855317638459383e-10,0.0,0.0,0.0,5.115907697472721e-15,0.0,0.3532929287622676
A035,Neutral_healer_035,neutral,R03,11319,0.14829333587522142,NORM-SETTLEMENT,NORM,norm_reform,norm,behavior,0.82,0.72,norm_contract,R03,46,1,0.0,0.0,0.0,0.0,0.08946807594281836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04473403797140918,0.0,0.0
A035,Neutral_healer_035,neutral,R03,17431,0.12605498174066726,GMOE-MINT,CAUSE,causal_intervention,causality,effect,0.6937396050850997,0.6479445301914394,realized,R01,66,0,0.0,0.0,3.595574689825298e-06,1.429039782559209,0.0,0.0,0.0,0.0,5.61751840564284e-07,0.489293158903136,0.1937802429394469,0.0,0.0,0.0,0.17047458095427803
A035,Neutral_healer_035,neutral,R03,11241,0.099894754443409,GMOE-MINT,BEHAV,voluntary_behavior_contract,behavior,money,0.875286857286826,0.8456667785168341,realized,R02,1,1,0.2932216326207044,0.0,0.0,0.0,0.5516221139312342,0.0,1.8739538263051214,0.0,0.0,0.33126389141463336,0.0,0.0,0.2292455630694054,0.960052184225547,0.0
A035,Neutral_healer_035,neutral,R03,9211,0.0898096122465326,GMOE-MINT,BRIDGE,interregional_bridge,ledger,ledger,0.7352918097429486,0.6924468013880836,realized,R02,39,0,0.0,0.0,5.115907697472721e-15,0.03240865304876195,0.0,0.0,0.0,0.0,0.0,2.9275075803525394e-08,0.0,0.3609727921307167,0.0,0.0,0.07165459300544078
A035,Neutral_healer_035,neutral,R03,8980,0.08500725838322176,GMOE-MINT,OMK,restore_agency,damage,agency,0.7907608968398793,0.7274498045873965,realized,R00,39,0,2.3788970793248155e-12,2.478503802194609e-10,5.115907697472721e-15,0.0,0.0,0.0,0.0,1.2600966670106572e-08,0.0025991376846798172,0.0,0.0,0.0,9.69208713286207e-11,0.6033453825524009,0.44870717445589803
A035,Neutral_healer_035,neutral,R03,13890,0.08421775728858785,GMOE-MINT,REPAIR,infrastructure_maintenance,effect,resource,0.7344495886606591,0.6681712283832186,realized,R03,54,0,0.0,2.367897877775249e-10,0.0,0.0,0.0,0.0,0.0,2.9164191317931906e-06,0.0,2.0412471712916156e-12,1.54346935232752e-11,0.0,0.0,0.0,0.23834920437919713
A035,Neutral_healer_035,neutral,R03,8570,0.08192808323026261,GMOE-MINT,BRIDGE,interregional_bridge,ledger,ledger,0.7494134158033828,0.6727103131122466,realized,R04,37,0,0.0,0.0,5.115907697472721e-15,3.329855303491058e-08,0.0,0.0,0.0,0.0,0.0,5.115907697472721e-15,0.0,0.4472464932881793,0.0,0.0,0.06917365199548678
A035,Neutral_healer_035,neutral,R03,10925,0.0757615253955676,GMOE-MINT,BRIDGE,interregional_bridge,ledger,ledger,0.7594714359205778,0.6969538054880391,realized,R04,44,0,0.0,0.0,5.115907697472721e-15,6.440927791118156e-11,0.0,0.0,0.0,0.0,0.0,5.115907697472721e-15,0.0,0.35932937731258235,0.0,0.0,0.07302757495872239
A036,Neutral_researcher_036,neutral,R04,965,7.799852235698225,GMOE-MINT,REPAIR,repair_harm,damage,effect,0.8759723456163929,0.854881190406162,realized,R01,7,0,0.82117779247542,3.186142522689739,0.23625725464096073,0.0,0.0,0.0,0.0,1.8169298942423562,0.6946406694129426,0.0,0.0,0.0,0.6459409186130557,0.0,0.5063597699304769
A036,Neutral_researcher_036,neutral,R04,1077,7.382667605816617,GMOE-MINT,OMK,restore_agency,damage,agency,0.8877495997668577,0.8455801148199054,realized,R01,7,0,2.7613510708102686,0.8678883361976396,0.21201599746664596,0.0,0.0,0.0,0.0,1.0387230106131147,1.2386227266457461,0.0,0.0,0.0,0.7496295306836679,0.370725269037394,0.31477699382223034
A036,Neutral_researcher_036,neutral,R04,1725,6.621582154760228,GMOE-MINT,REPAIR,repair_harm,damage,effect,0.8230456503974859,0.8035378067712746,realized,R04,10,0,1.0735617913312048,4.1448499491097435,0.31351228382666313,0.0,0.0,0.0,0.0,2.345893623461668,0.8583541276569953,0.0,0.0,0.0,0.8208173158430239,0.0,0.7884968532544534
A036,Neutral_researcher_036,neutral,R04,1857,5.954358148099057,GMOE-MINT,REPAIR,repair_harm,damage,effect,0.7768200613442459,0.7333150021479438,realized,R02,12,0,0.788254314121855,3.094521853361431,0.244626298241715,0.0,0.0,0.0,0.0,1.8976897020226375,0.697644485330918,0.0,0.0,0.0,0.7077665950853199,0.0,0.6015431546318082
A036,Neutral_researcher_036,neutral,R04,2719,5.815131016265456,GMOE-MINT,TRUTH,education,truth,agency,0.8000022608179784,0.7449476110556253,realized,R02,10,0,2.9826059768454014,0.0,1.9840371637711802,0.0,0.0,0.0,0.711814363323379,0.0,1.23440741853713,0.0,0.0,0.0,0.5298544474929076,0.6278139519987375,0.0
A036,Neutral_researcher_036,neutral,R04,1727,5.792341953574292,GMOE-MINT,TRUTH,truth_audit,truth,money,0.938858382664072,0.9133890943616338,realized,R04,9,1,0.0,0.0,4.320751606932059,1.454064569765538,0.8419734234330701,0.4360633217183413,0.0,0.0,0.0,0.0,0.0,0.0,0.4561153195132446,0.0,0.0
A036,Neutral_researcher_036,neutral,R04,14786,5.555885581393703,GMOE-MINT,TRUTH,truth_audit,truth,money,0.930515892266209,0.9058750203500003,realized,R04,7,1,0.0,0.0,3.597835724508486,1.2377732171740494,0.6102961455136303,0.38293082398549166,0.0,0.0,0.0,0.0,0.0,0.0,0.4185671150371479,0.0,0.0
A036,Neutral_researcher_036,neutral,R04,1089,5.37794029042958,GMOE-MINT,TRUTH,education,truth,agency,0.8088954794352273,0.7559898234942973,realized,R02,8,0,2.419706510419372,0.0,1.8997976701279145,0.0,0.0,0.0,0.5895785563883288,0.0,1.0891652469187687,0.0,0.0,0.0,0.5191155797499027,0.46433130494483316,0.0
A036,Neutral_researcher_036,neutral,R04,1339,4.879847512887952,GMOE-MINT,TRUTH,education,truth,agency,0.869620904915318,0.8373192474533383,realized,R03,9,0,2.0120776945528345,0.0,1.1999185620045132,0.0,0.0,0.0,0.44798714687896807,0.0,0.9014483482346431,0.0,0.0,0.0,0.35673188494520597,0.37391219232187667,0.0
A036,Neutral_researcher_036,neutral,R04,1869,4.736316966556353,GMOE-MINT,TRUTH,truth_audit,truth,money,0.8413886629889267,0.805428493695978,realized,R02,12,1,0.0,0.0,3.502142192830241,1.1463534840918737,0.7591311541213986,0.4066008437754632,0.0,0.0,0.0,0.0,0.0,0.0,0.3850610438341097,0.0,0.0
A036,Neutral_researcher_036,neutral,R04,2024,4.654122746251015,GMOE-MINT,OMK,restore_agency,damage,agency,0.8076099439790798,0.752189194045936,realized,R03,13,0,2.3768599580878256,0.6392491215878663,0.1628838216466253,0.0,0.0,0.0,0.0,0.661384238002479,0.9140541919672353,0.0,0.0,0.0,0.5494248207677971,0.26093063085425566,0.21846805928693752
A036,Neutral_researcher_036,neutral,R04,22768,4.2058889012415,GMOE-MINT,OMK,restore_agency,damage,agency,0.8322941561038264,0.8109079584567507,realized,R02,14,0,2.1486528176204343,1.094997040728021,0.2571543523048815,0.0,0.0,0.0,0.0,1.331793580034272,1.350170717776118,0.0,0.0,0.0,0.7812354128344879,0.45520454829301715,0.3834974574695269
A036,Neutral_researcher_036,neutral,R04,2320,3.945929573061865,GMOE-MINT,REPAIR,repair_harm,damage,effect,0.9026039524630689,0.87217046946369,realized,R02,4,0,0.6591850153374538,3.0414107728340776,0.20044411995000228,0.0,0.0,0.0,0.0,1.5902822621701567,0.6183248363782314,0.0,0.0,0.0,0.6448193104768729,0.0,0.5482826802128559
A036,Neutral_researcher_036,neutral,R04,2873,3.91681401322946,GMOE-MINT,REPAIR,repair_harm,damage,effect,0.8422843105353076,0.809261236729849,realized,R04,17,0,0.9542873284143393,0.008091806726993694,0.262150282751214,0.0,0.0,0.0,0.0,1.6020165028791462,0.7917452511350208,0.0,0.0,0.0,0.8505591800601696,0.0,0.6914317295370295
A036,Neutral_researcher_036,neutral,R04,11551,3.80544890562901,CAUSAL-SETTLEMENT,CAUSE,causal_intervention,causality,effect,0.88,0.8753535430581236,causal_certificate,R04,20,0,0.0,0.0,0.7,1.5,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
A036,Neutral_researcher_036,neutral,R04,1365,3.7813580861534883,GMOE-MINT,REPAIR,repair_harm,damage,effect,0.9067837929083877,0.877302278789298,realized,R02,7,0,1.1195743473297484,4.8068210757734295,0.32556631169789557,0.0,0.0,0.0,0.0,2.3510367366588087,0.9140952483631417,0.0,0.0,0.0,0.9386075951860278,0.0,0.7039478300651958
A036,Neutral_researcher_036,neutral,R04,1263,3.7408937562679454,GMOE-MINT,BEHAV,voluntary_behavior_contract,behavior,money,0.7994404852479939,0.734404846807918,realized,R02,9,1,0.5562663549376017,0.0,0.0,0.0,0.834153768585773,0.0,2.9347946668740232,0.0,0.0,0.6019219333663091,0.0,0.0,0.3826828726260011,1.671208186868531,0.0
A036,Neutral_researcher_036,neutral,R04,1141,3.7223793142058663,GMOE-MINT,TRUTH,truth_audit,truth,money,0.7904465557682463,0.7264582758222017,realized,R02,8,1,0.0,0.0,3.19465319017288,1.1651600924776928,0.6272487090082359,0.3597386349706233,0.0,0.0,0.0,0.0,0.0,0.0,0.3901124852384131,0.0,0.0
A036,Neutral_researcher_036,neutral,R04,181,3.6810807756188457,GMOE-MINT,HIER,hierarchy_inversion_repair,hierarchy,hierarchy,0.7997992781127091,0.7668771862346496,realized,R03,2,1,0.955684034602996,0.0,0.454491073147626,0.0,0.4626641625633334,2.6870481242728665,0.0,0.0,0.0,0.0,0.0,0.0,0.7119458403142732,0.342544921826066,0.36281557650555496
A036,Neutral_researcher_036,neutral,R04,14107,3.679044656982374,GMOE-MINT,CAUSE,causal_intervention,causality,effect,0.8125038101853799,0.7640380603245989,realized,R04,9,0,0.0,0.0,0.5244075557588924,2.236399458781026,0.0,0.0,0.0,0.0,1.2677104857579178,1.776762507079466,1.0168839892680406,0.0,0.0,0.0,0.24984465667566244
A037,Neutral_researcher_037,neutral,R03,11598,0.8851174420261524,GMOE-MINT,TRUTH,truth_audit,truth,money,0.8658560778899398,0.8007394573825821,realized,R03,47,1,0.0,0.0,5.115907697472721e-15,0.9728116684704905,0.0064930426344670875,0.3381417806213787,0.0,0.0,0.0,0.0,0.0,0.0,4.706635081674903e-13,0.0,0.0
A037,Neutral_researcher_037,neutral,R03,50328,0.4906298577063342,GMOE-MINT,BEHAV,voluntary_behavior_contract,behavior,money,0.8542670573567217,0.7814099080452402,realized,R03,40,1,5.115907697472721e-15,0.0,0.0,0.0,0.09448620599092236,0.0,0.9641908220547896,0.0,0.0,2.0813732817259734e-06,0.0,0.0,2.4161408873624166e-10,0.23136480736403653,0.0
A037,Neutral_researcher_037,neutral,R03,9967,0.3122237296023737,GMOE-MINT,OMK,fair_exchange,money,money,0.8305280573261088,0.7912044928287708,realized,R03,42,1,0.0,0.0,4.5019987737759947e-13,0.0,0.0,0.0,0.1617643768683098,0.0,0.0,0.0,0.0,1.2809784797711954,2.594276793388417e-11,0.03881657347944611,0.0
A037,Neutral_researcher_037,neutral,R03,13218,0.19552802275856734,GMOE-MINT,CAUSE,causal_intervention,causality,effect,0.7327537826270613,0.6454920145981342,realized,R03,52,0,0.0,0.0,5.115907697472721e-15,0.2634615635552683,0.0,0.0,0.0,0.0,5.579920525633497e-10,4.641663053917e-11,9.1989136308257e-11,0.0,0.0,0.0,0.19213364047520026
A037,Neutral_researcher_037,neutral,R03,9667,0.1614511440750808,GMOE-MINT,REPAIR,infrastructure_maintenance,effect,resource,0.855236231961053,0.816693956317583,realized,R03,41,0,0.0,2.7834682271077326e-06,0.0,0.0,0.0,0.0,0.0,0.034282342126399495,0.0,1.4303087993994268e-07,3.043635103949782e-08,0.0,0.0,0.0,0.2713271842829941
A037,Neutral_researcher_037,neutral,R03,12235,0.14472909924280045,GMOE-MINT,INS,insurance_underwrite,damage,money,0.6865182379680721,0.6401682647511322,realized,R03,49,1,0.0,3.2091203934214714e-08,0.0,0.0,0.0,0.0,0.0,0.0003952484946591994,0.0,6.754430614819285e-10,0.0,0.0,1.2278178473934532e-13,0.0,0.456806787887169
