day,price_index,basic_price_index,broad_money,net_money,total_liability,created_today,destroyed_today,liability_today,events_today,tx_volume_today,unemployment,avg_health,avg_stress,avg_trust,avg_reputation,gini_positive_money,food_stock_ratio,water_stock_ratio,energy_stock_ratio,oxygen_stock_ratio,spares_stock_ratio,media_truth_index,media_manipulation_index,station_safety,orbit_debris_risk,appeals_granted_total,events_disputed_total,lambda_food,lambda_media,lambda_space
127,546.3935281836852,628.5599611602097,9273769.866108498,9272161.122644655,1608.7434638421819,1926.28456633996,1745.4441135052639,8.797226798144424,1275,4616.403801227112,0.21929824561403508,0.022934168784560467,0.9993817669085419,1.0,0.6464238174223657,0.3131225175415495,0.0,0.0,0.0,0.43526842178564906,0.0,0.8903918920370906,0.07526009935485167,0.6590344173555142,0.0,1271,2231,6.249023600419664,2.6927277177007483,9.57776706936098
128,546.3447240293239,628.5624729675803,9273869.028347444,9272238.333410522,1630.6949369225777,1838.4095613507225,1739.2473224023229,21.951473080395708,1309,2921.315578556011,0.2168141592920354,0.023295989123080212,0.9995834796330382,1.0,0.6451667213579194,0.3147438465150434,0.0,0.0,0.0,0.43091573756779256,0.0,0.834297408715092,0.12381160497516928,0.661721697377289,0.0,1284,2254,6.223427599752346,2.660414985088339,9.557462203173936
129,546.3872304151917,628.5649470978403,9274007.949432125,9272354.8283777,1653.1210544246997,1888.7008416479107,1749.7797569644888,22.426117502121972,1306,2119.339313736635,0.21333333333333335,0.023265450912892022,0.999509443716493,1.0,0.6455311845646796,0.31598160240971107,0.0,0.0,0.0,0.4266065801921146,0.0,0.8402533440720407,0.08979668226088841,0.6625943395183853,0.0,1295,2276,6.19793644030376,2.6284900052672793,9.537200383303206
130,546.4308959860346,628.5673841161465,9274065.99977196,9272398.28659739,1667.7131745702782,1804.80412730297,1746.7537874693012,14.592120145578734,1284,1982.1120752130078,0.20982142857142858,0.023103395079370627,0.999391267065298,1.0,0.6459153229066235,0.3159136589777565,0.0,0.0,0.0,0.42234051439019343,0.0,0.8911475042204553,0.0940209894821539,0.6635182850739212,0.0,1305,2293,6.172549692644276,2.596948125204072,9.516981518490605
131,546.4727443429429,628.5697845791778,9274135.523035169,9272455.139543213,1680.3834919575613,1783.419360278085,1713.8960970684764,12.670317387282918,1260,3809.100588758351,0.2062780269058296,0.02332052442767815,0.9994141837002479,1.0,0.6463728903301068,0.3157353461580108,0.0,0.0,0.0,0.41811710924629153,0.0,0.8839947902763963,0.08860689897346737,0.6648461121279271,0.0,1313,2307,6.147266929103205,2.565784747701623,9.496805517671405
132,546.5442865610478,628.5721490352639,9274010.209191116,9272301.931428647,1708.277762469546,1611.152641540111,1736.4664855927851,27.894270511984395,1264,6170.578458735915,0.19909502262443438,0.023116557462220255,0.9992976603944981,0.9997272486247256,0.6472969702109285,0.3184818958141009,0.0,0.0,0.0,0.41393593815382856,0.0,0.5567150663095219,0.16357883570021203,0.6673630000118359,0.0,1320,2318,6.122087723761598,2.5349953307292035,9.47667228997394
133,546.5569764072459,628.5744780245086,9274641.181293316,9272914.19311038,1726.9881829378746,1824.3488003203563,1701.4144970616117,18.710420468328977,1281,2664.357432123967,0.19909502262443438,0.023316651941536794,0.9993836336134773,0.9999435376622995,0.6471751073848555,0.3176446375281696,0.0,0.0,0.0,0.4097965787722903,0.0,0.8503067198618411,0.08432985308022839,0.6679877001826585,0.0,1325,2330,6.09701165244507,2.504575386760453,9.456581744719196
134,546.5073438712587,628.5767720789147,9274764.634533431,9273022.15148391,1742.4830495208444,1753.76774621744,1630.3145061055507,15.49486658296957,1236,1746.765422057925,0.1963470319634703,0.02293984586509748,0.9995918650132029,0.9999968136842946,0.6472055948899333,0.31669454471137537,0.0,0.0,0.0,0.4056986129845674,0.0,0.8834336042156195,0.081443354018717,0.666123663324392,0.0,1336,2347,6.0720382927166545,2.4745204821193276,9.436533791420391
135,546.5203243693505,628.5790317225047,9274840.476222614,9273078.0053539,1762.470868712503,1724.0074011580864,1648.1657119785466,19.987819191658637,1271,2038.7496508626393,0.1963470319634703,0.023347043947606286,0.9991218271040859,0.9999984068421474,0.6470722026744156,0.31703603869845254,0.0,0.0,0.0,0.40164162685472177,0.0,0.7540311174867858,0.20939459432102991,0.6369660108281225,0.0,1342,2358,6.047167223869687,2.4448262363338955,9.41652833978258
136,546.5352081568948,628.581257471441,9274901.131991532,9273123.787718045,1777.344273487749,1735.961414474822,1675.3056455522412,14.873404775246115,1267,1880.1116356729212,0.1963470319634703,0.023249350613344287,0.9994494162165681,0.9999984068421474,0.6469279794850663,0.3171463973787312,0.0,0.0,0.0,0.39762521058617456,0.0,0.8132488655320952,0.08555960101867875,0.6337194020884793,0.0,1347,2370,6.022398026920717,2.4154883214978886,9.39656529970224
137,546.5778872945109,628.5834498341429,9274981.827684525,9273183.992339112,1797.835345413105,1702.5589391668173,1621.8632461764519,20.491071925355847,1260,1955.170287091348,0.1926605504587156,0.023140310746924887,0.9992496158946157,0.9999983995340838,0.6470990197421644,0.3167071273165558,0.0,0.0,0.0,0.39364895848031284,0.0,0.8552803963170675,0.14273393420001818,0.6327289623482215,0.0,1356,2385,5.99773028460245,2.386502461639914,9.376644581266872
138,546.590635425485,628.5856093114045,9275028.748673966,9273213.748209378,1815.000464589065,1672.8451300101099,1625.9241405663888,17.16511917595977,1255,2005.3279310505784,0.1926605504587156,0.02321931017501616,0.999135315969062,0.9996900970680144,0.6469493579469661,0.3169649811429367,0.0,0.0,0.0,0.3897124688955097,0.0,0.7803039557328864,0.16808177504207164,0.6049890202477683,0.0,1363,2400,5.973163581356718,2.357864432100235,9.356766094754585
139,546.6040265011184,628.5877363965071,9275138.409390992,9273311.246205708,1827.1631852839082,1714.8634001619507,1605.2026831378912,12.162720694843195,1247,2014.9689652903296,0.1926605504587156,0.02317722574715795,0.9995575635778202,0.9999462362272346,0.6468385710300294,0.3170747251922743,0.0,0.0,0.0,0.3858153442065546,0.0,0.8207798715388867,0.10437332635664436,0.6020666362192935,0.0,1373,2416,5.948697503327481,2.329570058915032,9.336929750633704
140,546.5862297429067,628.5898315753333,9275667.837277062,9273822.869007338,1844.9682697244875,1661.9736818260044,1632.810703900721,17.805084440579556,1256,2303.7656258487636,0.18981481481481483,0.023191654339641675,0.9990400935881247,0.9999832353263111,0.6470983481914884,0.31289104234133713,0.0,0.0,0.0,0.38195719076448903,0.0,0.859510795615199,0.0988104752385227,0.6004826661971757,0.0,1379,2424,5.924331638353852,2.3016152182080516,9.31713545956236
141,546.5366595288584,628.5918953264769,9275682.045998404,9273801.094905648,1880.9510927552997,1599.1280351590747,1584.9193138152684,35.982823030812504,1245,1774.5177379081424,0.19069767441860466,0.023175433834597872,0.9996085001844168,0.9999960139818025,0.6462465610988649,0.31273688204367156,0.0,0.0,0.0,0.37813761885684416,0.0,0.8445300957926691,0.11841272883438984,0.598977489074205,0.0,1388,2436,5.900065575963155,2.273995835589555,9.297383132388088
142,546.5481021799754,628.5939281213535,9275726.271474216,9273815.540289782,1910.7311844348094,1603.754813180619,1559.5293373704856,29.780091679509464,1231,4303.592678787458,0.19069767441860466,0.023072935655508435,0.9995959321735723,1.0,0.6461004628746047,0.3130147597747093,0.0,0.0,0.0,0.3743562426682757,0.0,0.8579286489290949,0.1090954074598377,0.5960668138423335,0.0,1395,2453,5.875898907364009,2.2467078855624805,9.277672680147425
143,546.497442398748,628.595930424307,9275789.04876059,9273809.229864448,1979.818896143868,1614.2160756640842,1551.438789288722,69.08771170905847,1251,3409.62383649384,0.19158878504672897,0.02335395394848164,0.999423921753751,1.0,0.6443929967007881,0.3136950363347921,0.0,0.0,0.0,0.370612680241593,0.0,0.8813179637954979,0.10397934404395431,0.5937572277798923,0.0,1402,2470,5.851831225439446,2.219747390935731,9.258004014065513
144,546.6195624483846,628.597902692716,9275828.305361522,9273800.859859455,2027.4455020673686,1581.2975482350448,1542.040947304921,47.62660592350104,1244,5733.622083622872,0.18396226415094338,0.023177799114916683,0.9990081944089835,1.0,0.6447346527337994,0.3162597755539338,0.0,0.0,0.0,0.36690655343917705,0.0,0.8145911336616032,0.10262364407087468,0.5898340268820526,0.0,1412,2485,5.827862124740046,2.193110422244502,9.238377045555694
145,546.694201569116,628.5998453770991,9275926.110528843,9273874.72727314,2051.3832557022506,1572.6386949382727,1474.833527615801,23.937753634881943,1222,1795.6051269441577,0.1761904761904762,0.023294896043012915,0.9991060307440384,1.0,0.6449993287635847,0.31482406173142463,0.0,0.0,0.0,0.3632374879047853,0.0,0.8998158329472462,0.09982914360598259,0.5856391197579253,0.0,1428,2504,5.803991201477111,2.166793097177568,9.218791686219117
146,546.7733948245962,628.6017589212163,9275982.0429398,9273901.338060644,2080.7048791566012,1576.431455318906,1520.4990443617735,29.321623454350952,1211,2016.235727360122,0.16826923076923078,0.02319799738185095,0.9996188105323843,1.0,0.6455758341827841,0.3144417300101996,0.0,0.0,0.0,0.3596051130257374,0.0,0.8677004793240664,0.0893629007536542,0.5804313371256085,0.0,1433,2520,5.780218053515861,2.140791580011437,9.199247847844331
147,546.7876041561262,628.6036437621717,9276358.971534258,9274258.371117087,2100.6004171711115,1406.9358171856752,1514.004975196551,19.895538014510446,1195,2483.698705615973,0.16826923076923078,0.02315564366237998,0.999033066400728,1.0,0.6453392109110533,0.3137508573197707,0.0,0.0,0.0,0.35600906189548004,0.0,0.6327223620369788,0.15693275976340723,0.5747868357473787,0.0,1440,2535,5.7565422803686594,2.1151020810513,9.179745442406901
148,546.8024467386415,628.6055003305128,9276372.689597733,9274242.268814586,2130.420783145577,1509.2399831121793,1495.5219196367962,29.820365974465005,1212,1984.8950568918917,0.16826923076923078,0.023257811867513075,0.999426570447089,1.0,0.6451733264481093,0.3138195222753164,0.0,0.0,0.0,0.35244897127652525,0.0,0.8559331384051193,0.10508496731507545,0.577113536981308,0.0,1448,2548,5.73296348318827,2.0897208560786846,9.160284382068998
149,546.8184542146095,628.6073290503288,9276386.454434415,9274227.245746301,2159.2086881144505,1497.3540616151722,1483.589224934111,28.787904968874237,1217,3051.2231194001156,0.16826923076923078,0.02327224574488509,0.9993570137772836,1.0,0.6450069402273461,0.31409572312594336,0.0,0.0,0.0,0.34892448156376,0.0,0.8472172882049599,0.11979390217016912,0.579637087868856,0.0,1455,2565,5.709481264761131,2.0646442058057404,9.140864579179011
150,546.8672017783931,628.6091303393476,9276419.46065109,9274232.11623135,2187.3444197397184,1496.9427820893432,1463.9365654144865,28.135731625267578,1212,5273.774329867987,0.1642512077294686,0.02321726996562685,0.9992328257183418,1.0,0.6454617870535693,0.31176718111399926,0.0,0.0,0.0,0.3454352367481224,0.0,0.831089679822857,0.0980664888503324,0.5806746005697386,0.0,1470,2587,5.686095229500669,2.0398684753360716,9.121485946271152
151,546.809609502129,628.6109046090311,9276384.822820004,9274166.94305608,2217.8797639233053,1420.3578590211375,1454.9956901054081,30.53534418358725,1197,1858.7557487463778,0.16097560975609757,0.023267293907705443,0.999355448481398,0.999887531794615,0.6465267416671493,0.3103642977244354,0.0,0.0,0.0,0.3419808843806411,0.0,0.6069889929189303,0.12742780364780762,0.5784875215072887,0.012973343089406892,1480,2609,5.662804983440634,2.015390053632039,9.102148396065058
152,546.8204258752692,628.6126522646694,9276386.63097657,9274148.072455542,2238.558521029648,1418.808308277059,1417.0001517107344,20.678757106343014,1192,1988.22032956737,0.15346534653465346,0.023489836443548986,0.9994861959517669,0.9999955487610767,0.6455605213343478,0.30833460862072326,0.0,0.0,0.0,0.33856107553683473,0.0,0.8108542829978292,0.10759026069262079,0.5851271105054543,0.011550134307149728,1488,2620,5.6396101342284615,1.9912053729884542,9.0828518414654
153,546.8393591689916,628.6143737054731,9276369.511336902,9274098.21167364,2271.2996632633553,1424.3480335124707,1441.4676731804027,32.741142233707,1190,1820.504341460644,0.15346534653465346,0.02333146411795833,0.9990618369505985,1.0,0.6453812349263206,0.30856352290365296,0.0,0.0,0.0,0.33517546478146637,0.0,0.8108115885411584,0.1306710967586227,0.5877277277277488,0.009925866199327026,1495,2631,5.6165102911186615,1.9673109085125928,9.063596195561493
154,546.7468909176331,628.6160693246646,9276654.941847537,9274357.00018873,2297.9416588067247,1318.5395184629476,1471.1247322702304,26.64199554336953,1171,2418.342196671375,0.15422885572139303,0.023056087785448657,0.9991041510770119,0.9984537284815906,0.6455886683179628,0.3087398276628186,0.0,0.0,0.0,0.3318237101336517,0.0,0.517567366152334,0.13651598944044233,0.5904078563694978,0.008611814951201408,1502,2647,5.593505064966239,1.9437031776104416,9.044381371626903
155,546.7982957019648,628.6177395095683,9276680.252748292,9274351.83516705,2328.4175812411163,1433.9021911141174,1408.5912903554945,30.475922434391293,1174,1941.393863954094,0.15,0.023138386213885375,0.9994887479156789,0.9995445430722273,0.6449819042689688,0.30842500370164316,0.0,0.0,0.0,0.3285054730323152,0.0,0.8958167632464664,0.10555844941749365,0.5908282519432295,0.006322954421520369,1506,2658,5.570594068220137,1.9203787394791163,9.025207283119055
156,546.8466696827455,628.6193846416986,9276468.360125367,9274112.036754042,2356.323371323603,1251.7495132232123,1463.6421361495134,27.90579008248682,1176,4869.5607090724425,0.1457286432160804,0.023335316994343155,0.9995774734318789,0.9986292590187935,0.6446162789197424,0.3073560672420643,0.0,0.0,0.0,0.32522041830199205,0.0,0.48176887138457325,0.12499056014980398,0.5973688451374414,0.004852539702015211,1511,2669,5.547776914916707,1.8973341946053668,9.006073843678843
157,546.7828909181088,628.6210050968466,9276254.573991157,9273873.526548449,2381.0474427074555,1219.3740728606545,1433.1602070734084,24.724071383852536,1148,1809.6032099269285,0.14213197969543148,0.023114255284655168,0.9995771371846922,0.9979478953518824,0.6457119008393297,0.3060938316457589,0.0,0.0,0.0,0.32196821411897214,0.0,0.41954719443057703,0.14982157814760597,0.6011818136260249,0.003387986059045516,1521,2689,5.5250532206732075,1.8745661842701025,8.986980967130243
158,546.8248295290678,628.6226012451677,9276257.398082696,9273847.726103261,2409.6719794335118,1358.14916422913,1355.3250726893357,28.624536726056125,1159,1734.1799012864426,0.1377551020408163,0.023255626980230377,0.9995407149993785,0.9995877391211014,0.6458032726739341,0.3074832826850673,0.0,0.0,0.0,0.3187485319777824,0.0,0.9067834262004111,0.10975631679448654,0.6030597763382649,0.0016612953321125802,1527,2699,5.50242260268133,1.8520713900588612,8.967928567479929
159,546.7941555072717,628.6241734512639,9276259.523159802,9273825.390230834,2434.1329289691503,1321.4651174575686,1319.340040351197,24.460949535638775,1130,1602.6410077029745,0.13402061855670103,0.023253698540946745,0.9994371189297453,0.9999289624782799,0.6453423051859809,0.30919523856946385,0.0,0.0,0.0,0.3155610466580046,0.0,0.8516202558334015,0.09309290230781966,0.6041094966253409,0.0006058548051663258,1536,2713,5.479884679700747,1.8298465333781548,8.94891655891687
160,546.8055187514852,628.6257220742687,9276254.067927241,9273795.344858842,2458.723068398704,1336.0014648728913,1341.4566974340387,24.590139429553727,1131,3173.323328883121,0.13402061855670103,0.023153018982905567,0.9990678656542032,0.9999845637275854,0.6451642604763729,0.30961819978664273,0.0,0.0,0.0,0.3124054361914245,0.0,0.8578381274703648,0.09065199366148302,0.6037586015985774,0.0,1546,2729,5.457439072052693,1.807888374977617,8.929944855811966
161,546.8486408613923,628.6272474679283,9276677.841498287,9274187.7711136,2490.0703846869683,1310.8586562303403,1305.4682288709905,31.34731628826369,1116,2291.943205447922,0.12953367875647667,0.02318091394658135,0.9993996776605203,0.9999844837468993,0.644778247417671,0.30620349953504955,0.0,0.0,0.0,0.3092813818295103,0.0,0.876646568479106,0.07939124319363886,0.6027828811810748,0.0,1556,2742,5.435085401613565,1.7861937144778854,8.911013372717644
162,546.860441753774,628.6287499806831,9276676.129061596,9274144.3028068,2531.8262547957625,1305.4938339743567,1307.2062706635145,41.755870108793424,1147,4303.258908926467,0.12953367875647667,0.023234832987127908,0.9993335265030289,1.0,0.6446099585936326,0.306408754627689,0.0,0.0,0.0,0.3061885680112152,0.0,0.8714444913422482,0.09950677041678754,0.5998299353613014,0.0,1567,2761,5.4128232918085555,1.7647593899041507,8.892122024367483
163,546.7669026567794,628.6302299557466,9276562.829587623,9274009.288367324,2553.5412203001188,1198.2537015936286,1311.5531755650325,21.714965504356485,1132,1746.841069575791,0.13020833333333334,0.02355643833632093,0.9995689113513229,0.9995533623805456,0.645295140955992,0.30691474605871916,0.0,0.0,0.0,0.303126682331103,0.0,0.5768296473118648,0.14771304184161282,0.59798400100624,0.0,1576,2777,5.390652367605307,1.743582277225301,8.873270725675823
164,546.8137067066418,628.631687731184,9276586.327671386,9274010.35890746,2575.968763926834,1308.2414849147208,1284.743401154935,22.42754362671558,1138,2024.4116317852224,0.1256544502617801,0.023277350137879006,0.9995103320420318,0.9998997628021522,0.645349558865777,0.30460254790228136,0.0,0.0,0.0,0.300095415507792,0.0,0.8682328876311544,0.10037873490303201,0.6010581111694797,0.0,1588,2793,5.368572255507597,1.7226592898985973,8.85445939173739
165,546.824388724312,628.63312363999,9276604.516977932,9274005.59009458,2598.9268833533324,1294.8435968787255,1276.6542903309335,22.958119426498,1124,1869.3416776585689,0.1256544502617801,0.02326613030969558,0.9997546868873481,0.9999726785836616,0.6451963590475228,0.3046330611794341,0.0,0.0,0.0,0.29709446135271406,0.0,0.9197679257471832,0.09581746203594206,0.6032972241105637,0.0,1594,2807,5.346582583549037,1.701987378419814,8.835687937826906
166,546.8364354254267,628.6345380101639,9276617.509673662,9273993.91673677,2623.5929368912093,1272.8118823772809,1259.8191866500902,24.666053537876966,1128,5567.315717636066,0.1256544502617801,0.023173251216800677,0.9995852269429183,1.0,0.6450443725550915,0.30476154710551806,0.0,0.0,0.0,0.29412351673918696,0.0,0.8435893536850008,0.10416527366622687,0.6027377745455106,0.0,1605,2826,5.324682981286821,1.6815635298787763,8.816956279398713
167,546.8468848428879,628.635931164785,9276634.35489898,9273982.158682711,2652.1962162678333,1277.6148505047038,1260.7696251867396,28.603279376623895,1122,1779.940232462699,0.1256544502617801,0.023311940843123404,0.9992322548696171,1.0,0.6448891590659189,0.30490887306442715,0.0,0.0,0.0,0.2911822815717951,0.0,0.8687566697920208,0.09897554508362097,0.6028896799691242,0.0,1612,2840,5.30287307979547,1.661384767520231,8.798264332086388
168,546.860707196617,628.637303422087,9277072.429109572,9274393.199335217,2679.229774352067,1251.4743250379966,1230.7704943421777,27.033558084233903,1143,2186.498743854889,0.1256544502617801,0.023272481037360612,0.9994463959922839,1.0,0.644744762921328,0.30411110138525377,0.0,0.0,0.0,0.28827045875607715,0.0,0.8724143509523432,0.10325273164108587,0.6014462884967507,0.0,1627,2862,5.281152511660627,1.641448150309988,8.779612011702365
169,546.8720512318622,628.6386550955294,9277066.584109312,9274366.43324563,2700.1508636825056,1245.4601107562435,1251.3051110161314,20.921089330438374,1135,1869.894684471985,0.1256544502617801,0.023460352947798878,0.999234431949372,1.0,0.6445793484414261,0.30428968486088204,0.0,0.0,0.0,0.28538775416851636,0.0,0.9060000716463301,0.12264797230602136,0.5997971968355009,0.0,1636,2880,5.259520910972865,1.621750772506268,8.760999234237556
170,546.8833331028112,628.6399864938703,9277033.635594154,9274310.639532944,2722.9960612088244,1228.3313163569862,1261.2798315161986,22.84519752631945,1116,1685.379255209844,0.1256544502617801,0.023446408851161553,0.9995422312785663,1.0,0.6443977216922118,0.30421057856322165,0.0,0.0,0.0,0.28253387662683116,0.0,0.889052077322893,0.07665102891833782,0.598374931183617,0.0,1638,2886,5.2379779133215205,1.6022897632361928,8.742425915860972
171,546.8946618326149,628.6412979212358,9277003.663159708,9274261.782720286,2741.8804394205663,1208.563018605242,1238.5354530495779,18.884378211741936,1119,1723.0020344080133,0.1256544502617801,0.023310951190644382,0.9994263662280393,1.0,0.6442189797035862,0.30440874477747837,0.0,0.0,0.0,0.2797085378605629,0.0,0.8651847688182328,0.09425454661467442,0.5970063394773651,0.0,1646,2898,5.216523155788556,1.5830622860773584,8.723891972919345
172,546.9062420868352,628.642589677191,9276989.729939131,9274223.108842483,2766.621096648629,1223.8002195189163,1237.7334400962968,24.74065722806248,1136,1661.2380137108116,0.1256544502617801,0.02341791275447282,0.9991525099772829,1.0,0.6440530171853679,0.30431019237499535,0.0,0.0,0.0,0.2769114524819572,0.0,0.8432425569542557,0.07727072333258515,0.5942018675879073,0.0,1656,2913,5.195156276942446,1.5640655386444302,8.705397321936756
173,546.9197082555092,628.6438620568069,9276859.977596113,9274071.022548132,2788.955047981541,1142.9956620450216,1272.7480050617723,22.33395133291241,1140,1860.3786389807285,0.1256544502617801,0.02347494132113682,0.9991855071524058,0.9997803186929779,0.6438085810077281,0.3045461701469505,0.0,0.0,0.0,0.27414233795713766,0.0,0.5933736134792966,0.12314646694777497,0.590421275197169,0.0,1665,2932,5.173876916832089,1.545296752180697,8.686941879614249
174,546.7824724483638,628.6451153507285,9276847.43455613,9274038.058831323,2809.3757248058964,1165.8907798366047,1178.433819823358,20.42067682435508,1079,1610.6879548819047,0.12234042553191489,0.02289867395036509,0.9993170152425536,0.9999365493746726,0.6442596077097067,0.30729829222007266,0.0,0.0,0.0,0.27140091457756627,0.0,0.8764601198458534,0.11051098166785318,0.5863055515848766,0.0,1676,2948,5.152684716980746,1.5267531911545287,8.668525562829467
175,546.7938205732743,628.6463498452412,9277241.09796536,9274410.716784425,2830.3811809354042,1171.193440529604,1197.6375115328601,21.00545612950821,1107,2896.762021143124,0.12234042553191489,0.023339639965709612,0.9992013143223232,0.9999681513905422,0.6440881340971953,0.3064462098286065,0.0,0.0,0.0,0.26868690543179063,0.0,0.8360789688447914,0.07852051145376088,0.5831444983308152,0.0,1683,2958,5.131579320379993,1.5084321528606743,8.650148288636268
176,546.8103101990671,628.6475658223363,9277223.766025828,9274369.388439469,2854.37758635761,1172.348802349043,1189.6807418826274,23.996405422206223,1127,1767.7934518471789,0.12234042553191489,0.023355229401860345,0.9993015389303624,0.999978685395832,0.6439218341450135,0.30642813922147405,0.0,0.0,0.0,0.2660000363774727,0.0,0.9096095329574445,0.12797351828771264,0.5791260904917043,0.0,1691,2969,5.110560371483716,1.4903309670263463,8.631809974264359
177,546.9454313851188,628.648763559775,9277182.150197364,9274298.18101084,2883.969186523336,1132.2861344226249,1173.9019628867502,29.591600165725925,1096,3032.0554942199183,0.11290322580645161,0.023393233694964835,0.9994498989573136,0.9999946763629181,0.6447399278544628,0.30473424282489825,0.0,0.0,0.0,0.263340036013698,0.0,0.8060118980277893,0.13156185441075857,0.5750016097941753,0.0,1695,2977,5.0896275162021185,1.47244699542203,8.613510537118918
178,546.9928093427276,628.6499433311519,9277190.508698577,9274289.020276263,2901.4884223126146,1158.6843551394984,1150.325853926099,17.51923578927886,1089,2056.2770389845823,0.10810810810810811,0.02346485847608916,0.9994080761788073,1.0,0.6448351384379154,0.30522807194104873,0.0,0.0,0.0,0.260706635653561,0.0,0.8687053780105426,0.08785644482879092,0.5774994665290335,0.0,1703,2990,5.068780401895754,1.4547776314769656,8.595249894780226
179,547.0087335569939,628.6511054059584,9277139.600921627,9274217.225229781,2922.375691845729,1108.9010092243807,1159.8087861726237,20.887269533113326,1091,1675.0141934111807,0.10810810810810811,0.02344310787532875,0.9996357428644862,1.0,0.6446490439180013,0.30532941205732667,0.0,0.0,0.0,0.2580995692970254,0.0,0.833639565530775,0.1260606638858434,0.5798089825405227,0.0,1712,3005,5.048018677369589,1.437320299899242,8.57702796500329
180,547.0220347842641,628.6522500496428,9277053.7621769,9274105.80488217,2947.957294728757,1114.1077564016773,1199.9465011292718,25.581602883027365,1104,4059.814855014765,0.10810810810810811,0.023389790305567322,0.9994296140338924,1.0,0.6444350530782424,0.3056583302190854,0.0,0.0,0.0,0.2555185736040551,0.0,0.8060381723146075,0.17694618245047747,0.579460923974392,0.0,1713,3010,5.027341992867083,1.4200724563004512,8.558844665717483
